name,typetime,num_fds,size_fds,size,num_joins,num_compose,num_override,num_filters,num_tblvars,num_literals,num_key_adds,num_key_dels,num_data_adds,num_data_dels,num_action_renames,eval_time,eval_in_size,eval_out_size,min_eval_size,min_eval_time
ad_ev_375,0.017166,3,3,32,1,0,0,0,6,0,13,13,0,0,8,36.105871,1130,1508,0,0.000000
ad_la_375,0.550270,0,0,36,2,2,1,0,9,2,3,3,0,5,12,500.923157,1130,6517,0,0.000000
ch_lo_375,0.005722,0,0,3,0,0,0,0,3,0,0,0,0,0,0,0.001907,1509,754,0,0.000000
ch_ad_375,0.008106,0,0,7,0,0,0,0,4,0,0,0,0,2,1,6.213903,1509,1130,0,0.000000
ch_db_375,0.013828,0,0,6,0,0,0,0,6,0,0,0,0,0,0,0.004053,1509,1508,0,0.000000
ch_ev_375,0.023127,3,3,26,0,0,0,0,5,0,13,13,0,0,4,0.006914,1509,758,0,0.000000
ch_la_375,0.309944,0,0,29,1,2,1,0,7,2,3,3,0,5,8,45.191050,1509,2017,0,0.000000
db_lo_375,0.005007,0,0,3,0,0,0,0,3,0,0,0,0,0,0,0.001669,1508,754,0,0.000000
db_ad_375,0.007153,0,0,7,0,0,0,0,4,0,0,0,0,2,1,0.490904,1508,1130,0,0.000000
db_ch_375,0.011921,0,0,7,0,0,0,0,6,1,0,0,0,0,0,0.002861,1508,1509,0,0.000000
db_ev_375,0.017881,3,3,26,0,0,0,0,5,0,13,13,0,0,4,0.005722,1508,758,0,0.000000
db_la_375,0.294924,0,0,29,1,2,1,0,7,2,3,3,0,5,8,48.346996,1508,2017,0,0.000000
ev_lo_375,0.013113,1,1,21,2,0,0,0,5,0,4,4,0,0,8,0.011921,758,760,0,0.000000
ev_ad_375,0.016212,1,1,25,2,0,0,0,6,0,4,4,0,2,9,0.568151,758,1136,0,0.000000
ev_ch_375,0.019073,1,1,25,2,0,0,0,8,1,4,4,0,0,8,0.247002,758,1521,0,0.000000
ev_db_375,0.027180,1,1,24,2,0,0,0,8,0,4,4,0,0,8,0.010967,758,1520,0,0.000000
ev_la_375,0.226021,1,1,47,3,2,1,0,9,2,7,7,0,5,16,43.770075,758,2023,0,0.000000
la_lo_375,0.008345,0,0,17,1,2,0,0,6,0,0,0,0,2,6,523.751020,2017,6004,0,0.000000
la_ad_375,0.008106,0,0,15,0,2,0,0,6,0,0,0,0,2,5,32.649040,2017,2630,0,0.000000
la_ch_375,0.016928,0,0,21,1,2,0,0,9,1,0,0,0,2,6,535.534143,2017,12009,0,0.000000
la_db_375,0.015259,0,0,20,1,2,0,0,9,0,0,0,0,2,6,550.481081,2017,12008,0,0.000000
la_ev_375,0.020981,3,3,40,1,2,0,0,8,0,13,13,0,2,10,536.024094,2017,6008,0,0.000000
lo_ad_500,0.006914,0,0,7,0,0,0,0,4,0,0,0,0,2,1,1.125813,1004,1505,0,0.000000
lo_ch_500,0.012159,0,0,7,0,0,0,0,6,1,0,0,0,0,0,0.002861,1004,2009,0,0.000000
lo_db_500,0.008106,0,0,6,0,0,0,0,6,0,0,0,0,0,0,0.002146,1004,2008,0,0.000000
lo_ev_500,0.019073,3,3,26,0,0,0,0,5,0,13,13,0,0,4,0.004768,1004,1008,0,0.000000
lo_la_500,0.305891,0,0,29,1,2,1,0,7,2,3,3,0,5,8,72.999954,1004,2517,0,0.000000
ad_lo_500,0.005960,0,0,9,1,0,0,0,4,0,0,0,0,0,4,62.203884,1505,2004,0,0.000000
ad_ch_500,0.012636,0,0,13,1,0,0,0,7,1,0,0,0,0,4,61.237097,1505,4009,0,0.000000
ad_db_500,0.009775,0,0,12,1,0,0,0,7,0,0,0,0,0,4,66.408873,1505,4008,0,0.000000
ad_ev_500,0.017166,3,3,32,1,0,0,0,6,0,13,13,0,0,8,61.724901,1505,2008,0,0.000000
ad_la_500,0.319958,0,0,36,2,2,1,0,9,2,3,3,0,5,12,1087.975025,1505,8517,0,0.000000
ch_lo_500,0.007153,0,0,3,0,0,0,0,3,0,0,0,0,0,0,0.002146,2009,1004,0,0.000000
ch_ad_500,0.011921,0,0,7,0,0,0,0,4,0,0,0,0,2,1,1.177073,2009,1505,0,0.000000
ch_db_500,0.015020,0,0,6,0,0,0,0,6,0,0,0,0,0,0,0.003815,2009,2008,0,0.000000
ch_ev_500,0.019789,3,3,26,0,0,0,0,5,0,13,13,0,0,4,0.008345,2009,1008,0,0.000000
ch_la_500,0.308990,0,0,29,1,2,1,0,7,2,3,3,0,5,8,73.965788,2009,2517,0,0.000000
db_lo_500,0.010014,0,0,3,0,0,0,0,3,0,0,0,0,0,0,0.003099,2008,1004,0,0.000000
db_ad_500,0.008106,0,0,7,0,0,0,0,4,0,0,0,0,2,1,1.498222,2008,1505,0,0.000000
db_ch_500,0.013828,0,0,7,0,0,0,0,6,1,0,0,0,0,0,0.004053,2008,2009,0,0.000000
db_ev_500,0.016928,3,3,26,0,0,0,0,5,0,13,13,0,0,4,0.006914,2008,1008,0,0.000000
db_la_500,0.394106,0,0,29,1,2,1,0,7,2,3,3,0,5,8,78.068018,2008,2517,0,0.000000
ev_lo_500,0.014782,1,1,21,2,0,0,0,5,0,4,4,0,0,8,0.013113,1008,1010,0,0.000000
ev_ad_500,0.014067,1,1,25,2,0,0,0,6,0,4,4,0,2,9,2.017021,1008,1511,0,0.000000
ev_ch_500,0.020981,1,1,25,2,0,0,0,8,1,4,4,0,0,8,0.013113,1008,2021,0,0.000000
ev_db_500,0.020981,1,1,24,2,0,0,0,8,0,4,4,0,0,8,0.014067,1008,2020,0,0.000000
ev_la_500,0.514984,1,1,47,3,2,1,0,9,2,7,7,0,5,16,71.131229,1008,2523,0,0.000000
la_lo_500,0.010014,0,0,17,1,2,0,0,6,0,0,0,0,2,6,982.182741,2517,8004,0,0.000000
la_ad_500,0.010967,0,0,15,0,2,0,0,6,0,0,0,0,2,5,51.129103,2517,3505,0,0.000000
la_ch_500,0.018835,0,0,21,1,2,0,0,9,1,0,0,0,2,6,1083.687067,2517,16009,0,0.000000
la_db_500,0.018835,0,0,20,1,2,0,0,9,0,0,0,0,2,6,1007.674932,2517,16008,0,0.000000
la_ev_500,0.113249,3,3,40,1,2,0,0,8,0,13,13,0,2,10,967.311859,2517,8008,0,0.000000
