name,typetime,num_fds,size_fds,size,num_joins,num_compose,num_override,num_filters,num_tblvars,num_literals,num_key_adds,num_key_dels,num_data_adds,num_data_dels,num_action_renames,eval_time,eval_in_size,eval_out_size,min_eval_size,min_eval_time
db_ch_111,0.021935,0,0,7,0,0,0,0,6,1,0,0,0,0,0,0.003099,452,453,0,0.000000
db_ev_111,0.015974,3,3,26,0,0,0,0,5,0,13,13,0,0,4,0.005007,452,230,0,0.000000
db_la_111,0.304222,0,0,29,1,2,1,0,7,2,3,3,0,5,8,7.157087,452,961,0,0.000000
ev_lo_111,0.011921,1,1,21,2,0,0,0,5,0,4,4,0,0,8,0.011921,230,232,0,0.000000
ev_ad_111,0.012159,1,1,25,2,0,0,0,6,0,4,4,0,2,9,0.232935,230,344,0,0.000000
ev_ch_111,0.017166,1,1,25,2,0,0,0,8,1,4,4,0,0,8,0.010252,230,465,0,0.000000
ev_db_111,0.015736,1,1,24,2,0,0,0,8,0,4,4,0,0,8,0.010014,230,464,0,0.000000
ev_la_111,0.288963,1,1,47,3,2,1,0,9,2,7,7,0,5,16,8.248091,230,967,0,0.000000
la_lo_111,0.009060,0,0,17,1,2,0,0,6,0,0,0,0,2,6,43.784857,961,1780,0,0.000000
la_ad_111,0.007868,0,0,15,0,2,0,0,6,0,0,0,0,2,5,8.067131,961,782,0,0.000000
la_ch_111,0.016928,0,0,21,1,2,0,0,9,1,0,0,0,2,6,46.136141,961,3561,0,0.000000
la_db_111,0.015736,0,0,20,1,2,0,0,9,0,0,0,0,2,6,46.684980,961,3560,0,0.000000
la_ev_111,0.025988,3,3,40,1,2,0,0,8,0,13,13,0,2,10,50.061941,961,1784,0,0.000000
lo_ad_167,0.007153,0,0,7,0,0,0,0,4,0,0,0,0,2,1,0.309944,338,506,0,0.000000
lo_ch_167,0.010967,0,0,7,0,0,0,0,6,1,0,0,0,0,0,0.002146,338,677,0,0.000000
lo_db_167,0.010014,0,0,6,0,0,0,0,6,0,0,0,0,0,0,0.000954,338,676,0,0.000000
lo_ev_167,0.015259,3,3,26,0,0,0,0,5,0,13,13,0,0,4,0.006199,338,342,0,0.000000
lo_la_167,0.302792,0,0,29,1,2,1,0,7,2,3,3,0,5,8,11.973143,338,1185,0,0.000000
ad_lo_167,0.006914,0,0,9,1,0,0,0,4,0,0,0,0,0,4,8.083820,506,672,0,0.000000
ad_ch_167,0.014782,0,0,13,1,0,0,0,7,1,0,0,0,0,4,7.025003,506,1345,0,0.000000
ad_db_167,0.011206,0,0,12,1,0,0,0,7,0,0,0,0,0,4,7.619858,506,1344,0,0.000000
ad_ev_167,0.015974,3,3,32,1,0,0,0,6,0,13,13,0,0,8,7.145166,506,676,0,0.000000
ad_la_167,0.407219,0,0,36,2,2,1,0,9,2,3,3,0,5,12,94.336987,506,3189,0,0.000000
ch_lo_167,0.005960,0,0,3,0,0,0,0,3,0,0,0,0,0,0,0.001669,677,338,0,0.000000
ch_ad_167,0.007868,0,0,7,0,0,0,0,4,0,0,0,0,2,1,0.228167,677,506,0,0.000000
ch_db_167,0.012875,0,0,6,0,0,0,0,6,0,0,0,0,0,0,0.004053,677,676,0,0.000000
ch_ev_167,0.179052,3,3,26,0,0,0,0,5,0,13,13,0,0,4,0.006199,677,342,0,0.000000
ch_la_167,0.358820,0,0,29,1,2,1,0,7,2,3,3,0,5,8,11.919022,677,1185,0,0.000000
db_lo_167,0.006199,0,0,3,0,0,0,0,3,0,0,0,0,0,0,0.001192,676,338,0,0.000000
db_ad_167,0.006914,0,0,7,0,0,0,0,4,0,0,0,0,2,1,0.098944,676,506,0,0.000000
db_ch_167,0.010967,0,0,7,0,0,0,0,6,1,0,0,0,0,0,0.003099,676,677,0,0.000000
db_ev_167,0.015974,3,3,26,0,0,0,0,5,0,13,13,0,0,4,0.006199,676,342,0,0.000000
db_la_167,0.295877,0,0,29,1,2,1,0,7,2,3,3,0,5,8,12.965918,676,1185,0,0.000000
ev_lo_167,0.015736,1,1,21,2,0,0,0,5,0,4,4,0,0,8,0.013113,342,344,0,0.000000
ev_ad_167,0.015020,1,1,25,2,0,0,0,6,0,4,4,0,2,9,0.240326,342,512,0,0.000000
ev_ch_167,0.017881,1,1,25,2,0,0,0,8,1,4,4,0,0,8,0.011921,342,689,0,0.000000
ev_db_167,0.016928,1,1,24,2,0,0,0,8,0,4,4,0,0,8,0.010014,342,688,0,0.000000
ev_la_167,0.295877,1,1,47,3,2,1,0,9,2,7,7,0,5,16,12.148857,342,1191,0,0.000000
la_lo_167,0.008821,0,0,17,1,2,0,0,6,0,0,0,0,2,6,95.324993,1185,2676,0,0.000000
la_ad_167,0.010014,0,0,15,0,2,0,0,6,0,0,0,0,2,5,12.502909,1185,1174,0,0.000000
la_ch_167,0.017881,0,0,21,1,2,0,0,9,1,0,0,0,2,6,103.523731,1185,5353,0,0.000000
la_db_167,0.017166,0,0,20,1,2,0,0,9,0,0,0,0,2,6,102.698088,1185,5352,0,0.000000
la_ev_167,0.021935,3,3,40,1,2,0,0,8,0,13,13,0,2,10,100.602865,1185,2680,0,0.000000
lo_ad_222,0.007153,0,0,7,0,0,0,0,4,0,0,0,0,2,1,0.203133,448,671,0,0.000000
lo_ch_222,0.010967,0,0,7,0,0,0,0,6,1,0,0,0,0,0,0.001669,448,897,0,0.000000
lo_db_222,0.010014,0,0,6,0,0,0,0,6,0,0,0,0,0,0,0.001907,448,896,0,0.000000
lo_ev_222,0.015020,3,3,26,0,0,0,0,5,0,13,13,0,0,4,0.005960,448,452,0,0.000000
lo_la_222,0.291109,0,0,29,1,2,1,0,7,2,3,3,0,5,8,18.364906,448,1405,0,0.000000
ad_lo_222,0.009060,0,0,9,1,0,0,0,4,0,0,0,0,0,4,13.306141,671,892,0,0.000000
ad_ch_222,0.013113,0,0,13,1,0,0,0,7,1,0,0,0,0,4,13.756037,671,1785,0,0.000000
ad_db_222,0.008821,0,0,12,1,0,0,0,7,0,0,0,0,0,4,12.848854,671,1784,0,0.000000
ad_ev_222,0.020266,3,3,32,1,0,0,0,6,0,13,13,0,0,8,12.512922,671,896,0,0.000000
ad_la_222,0.296831,0,0,36,2,2,1,0,9,2,3,3,0,5,12,168.568134,671,4069,0,0.000000
ch_lo_222,0.009060,0,0,3,0,0,0,0,3,0,0,0,0,0,0,0.001669,897,448,0,0.000000
ch_ad_222,0.010967,0,0,7,0,0,0,0,4,0,0,0,0,2,1,1.003027,897,671,0,0.000000
ch_db_222,0.011921,0,0,6,0,0,0,0,6,0,0,0,0,0,0,0.004053,897,896,0,0.000000
ch_ev_222,0.019789,3,3,26,0,0,0,0,5,0,13,13,0,0,4,0.009060,897,452,0,0.000000
ch_la_222,0.713825,0,0,29,1,2,1,0,7,2,3,3,0,5,8,18.625021,897,1405,0,0.000000
db_lo_222,0.007153,0,0,3,0,0,0,0,3,0,0,0,0,0,0,0.001907,896,448,0,0.000000
db_ad_222,0.009060,0,0,7,0,0,0,0,4,0,0,0,0,2,1,0.146866,896,671,0,0.000000
db_ch_222,0.011921,0,0,7,0,0,0,0,6,1,0,0,0,0,0,0.003099,896,897,0,0.000000
db_ev_222,0.016212,3,3,26,0,0,0,0,5,0,13,13,0,0,4,0.007391,896,452,0,0.000000
db_la_222,0.369072,0,0,29,1,2,1,0,7,2,3,3,0,5,8,18.996954,896,1405,0,0.000000
ev_lo_222,0.014067,1,1,21,2,0,0,0,5,0,4,4,0,0,8,0.010967,452,454,0,0.000000
ev_ad_222,0.014067,1,1,25,2,0,0,0,6,0,4,4,0,2,9,0.791073,452,677,0,0.000000
ev_ch_222,0.018835,1,1,25,2,0,0,0,8,1,4,4,0,0,8,0.010967,452,909,0,0.000000
ev_db_222,0.019073,1,1,24,2,0,0,0,8,0,4,4,0,0,8,0.012159,452,908,0,0.000000
ev_la_222,0.361919,1,1,47,3,2,1,0,9,2,7,7,0,5,16,20.965099,452,1411,0,0.000000
la_lo_222,0.010967,0,0,17,1,2,0,0,6,0,0,0,0,2,6,174.872875,1405,3556,0,0.000000
la_ad_222,0.010014,0,0,15,0,2,0,0,6,0,0,0,0,2,5,20.148039,1405,1559,0,0.000000
la_ch_222,0.019312,0,0,21,1,2,0,0,9,1,0,0,0,2,6,186.740875,1405,7113,0,0.000000
la_db_222,0.017881,0,0,20,1,2,0,0,9,0,0,0,0,2,6,194.522858,1405,7112,0,0.000000
la_ev_222,0.022888,3,3,40,1,2,0,0,8,0,13,13,0,2,10,188.349724,1405,3560,0,0.000000
lo_ad_278,0.007868,0,0,7,0,0,0,0,4,0,0,0,0,2,1,0.419140,560,839,0,0.000000
lo_ch_278,0.013113,0,0,7,0,0,0,0,6,1,0,0,0,0,0,0.003099,560,1121,0,0.000000
lo_db_278,0.009060,0,0,6,0,0,0,0,6,0,0,0,0,0,0,0.001192,560,1120,0,0.000000
lo_ev_278,0.015974,3,3,26,0,0,0,0,5,0,13,13,0,0,4,0.004768,560,564,0,0.000000
lo_la_278,0.497818,0,0,29,1,2,1,0,7,2,3,3,0,5,8,26.582003,560,1629,0,0.000000
ad_lo_278,0.010014,0,0,9,1,0,0,0,4,0,0,0,0,0,4,19.839287,839,1116,0,0.000000
ad_ch_278,0.017881,0,0,13,1,0,0,0,7,1,0,0,0,0,4,20.881891,839,2233,0,0.000000
ad_db_278,0.012875,0,0,12,1,0,0,0,7,0,0,0,0,0,4,20.903826,839,2232,0,0.000000
ad_ev_278,0.019073,3,3,32,1,0,0,0,6,0,13,13,0,0,8,21.340847,839,1120,0,0.000000
ad_la_278,0.387907,0,0,36,2,2,1,0,9,2,3,3,0,5,12,272.241831,839,4965,0,0.000000
ch_lo_278,0.006914,0,0,3,0,0,0,0,3,0,0,0,0,0,0,0.001907,1121,560,0,0.000000
ch_ad_278,0.014067,0,0,7,0,0,0,0,4,0,0,0,0,2,1,0.608921,1121,839,0,0.000000
ch_db_278,0.012875,0,0,6,0,0,0,0,6,0,0,0,0,0,0,0.002623,1121,1120,0,0.000000
ch_ev_278,0.020981,3,3,26,0,0,0,0,5,0,13,13,0,0,4,0.007868,1121,564,0,0.000000
ch_la_278,0.312090,0,0,29,1,2,1,0,7,2,3,3,0,5,8,27.117968,1121,1629,0,0.000000
db_lo_278,0.005960,0,0,3,0,0,0,0,3,0,0,0,0,0,0,0.001192,1120,560,0,0.000000
db_ad_278,0.006914,0,0,7,0,0,0,0,4,0,0,0,0,2,1,0.260830,1120,839,0,0.000000
